ID,i,j,k,SD_emb,M_BE,FWHM_pc,xi_max,contrast,R_out_as,R_cloud_as,theta_bg,theta_int,R_peak_hires,R_exc_hires,R_int_hires,R_exc_bsl_hires,R_int_bsl_hires,R_ap2_hires,R_ap2_bsl_hires,R_ap3_hires,R_ap3_bsl_hires,theta_ap2,theta_ap3,R_peak_f1p2,R_exc_f1p2,R_int_f1p2,R_exc_bsl_f1p2,R_int_bsl_f1p2,R_ap2_f1p2,R_ap2_bsl_f1p2,R_ap3_f1p2,R_ap3_bsl_f1p2,R_peak18_f1p2,R_exc18_f1p2,R_int18_f1p2
1041,4,28,15,3e+21,4.25179,0.0935603,11.9048,4.665,151.561,4546.83,454.683,78,0.63593,0.553516,0.701104,0.548485,0.685581,0.740451,0.7108,0.730152,0.700999,156,234,4.04659,4.9067,1.03463,4.8621,1.01172,0.98257,0.943224,0.92448,0.887568,4.15343,5.07309,1.03865
1042,4,28,16,3e+21,4.25179,0.11962,8.4594,3.834,143.347,4300.42,430.042,96,0.695484,0.609971,0.73045,0.602796,0.711022,0.745819,0.719148,0.728652,0.702746,192,288,3.99971,5.09913,0.991527,5.03915,0.965154,0.919403,0.886525,0.862269,0.831612,4.06095,5.20567,0.993867
1043,4,28,17,3e+21,4.25179,0.152938,6.2695,3.115,143.415,4302.45,430.245,126,0.754655,0.668242,0.760643,0.657708,0.735,0.751605,0.724771,0.724972,0.69953,252,378,1.0272,1.07795,0.956214,1.06096,0.923977,0.855787,0.825234,0.825007,0.796054,1.03581,1.09139,0.958663
1044,4,28,18,3e+21,4.25179,0.195537,4.8821,2.543,151.132,4533.95,453.395,156,0.806209,0.721296,0.783998,0.705696,0.752766,0.759556,0.729582,0.731152,0.702964,312,430.725,0.973711,1.008,0.917883,0.9862,0.881317,0.821255,0.788846,0.793519,0.762928,0.977942,1.01531,0.919229
1045,4,28,19,3e+21,4.25179,0.25,3.8984,2.079,166.91,5007.3,500.73,198,0.849145,0.767934,0.803957,0.744191,0.764966,0.761081,0.724822,0.739072,0.704569,396,475.693,0.952103,0.980377,0.890358,0.950066,0.847177,0.812261,0.773564,0.769083,0.733179,0.9541,0.984411,0.890358
1046,4,29,12,3e+21,6.30957,0.0447667,56.2625,7.518,329.339,9880.18,525.3,42,0.483071,0.413812,0.603412,0.411705,0.595619,0.697533,0.677769,0.735709,0.701576,84,126,1.06109,1.08152,0.980727,1.07601,0.968061,0.933363,0.906916,0.867881,0.827616,1.15884,1.1981,0.993531
1047,4,29,13,3e+21,6.30957,0.0572357,41.0592,6.609,305.36,9160.79,525.3,54,0.528161,0.455599,0.646372,0.452899,0.636005,0.723816,0.698058,0.754254,0.710347,108,162,1.12175,1.15619,0.984006,1.14933,0.968223,0.881061,0.849706,0.818237,0.770605,1.19474,1.24592,0.990929
1048,4,29,14,3e+21,6.30957,0.0731778,30.0757,5.785,279.91,8397.31,525.3,60,0.571849,0.495818,0.666223,0.492369,0.654645,0.735459,0.707705,0.761287,0.71488,120,180,1.20591,1.26379,0.991448,1.255,0.974217,0.868837,0.836049,0.802346,0.753436,1.26051,1.33371,0.995869
1049,4,29,15,3e+21,6.30957,0.0935603,20.4293,4.874,249.134,7474.02,525.3,78,0.625318,0.545081,0.702899,0.540395,0.687483,0.756903,0.721267,0.771144,0.716596,156,234,1.93328,2.19368,0.994977,2.17482,0.973156,0.868977,0.828064,0.786067,0.730463,1.98754,2.27183,0.998511
1050,4,29,16,3e+21,6.30957,0.11962,13.6644,4.029,222.424,6672.73,525.3,96,0.684322,0.601051,0.731176,0.594439,0.711941,0.771088,0.730358,0.768326,0.723777,192,288,3.9316,4.93216,0.970569,4.87791,0.945037,0.845475,0.800816,0.757555,0.713631,3.99528,5.03926,0.971162
1051,4,29,17,3e+21,6.30957,0.152938,9.6319,3.344,207.305,6219.16,525.3,126,0.739031,0.654764,0.760715,0.645452,0.735076,0.776361,0.73723,0.761578,0.723406,252,378,1.08342,1.15563,0.949108,1.1392,0.917119,0.883188,0.838673,0.86181,0.818614,1.09341,1.17098,0.950619
1052,4,29,18,3e+21,6.30957,0.195537,7.1703,2.787,203.454,6103.6,525.3,156,0.78768,0.704521,0.78342,0.691376,0.751246,0.780397,0.742582,0.758942,0.722661,312,468,0.980492,1.01651,0.929909,0.997544,0.891719,0.852471,0.811164,0.868972,0.827431,0.985551,1.02477,0.931068
1053,4,29,19,3e+21,6.30957,0.25,5.5145,2.316,210.053,6301.59,525.3,198,0.83081,0.751049,0.80406,0.732017,0.763181,0.786591,0.746165,0.772016,0.732824,396,499.035,0.943927,0.965431,0.905227,0.940966,0.859204,0.85586,0.811874,0.878775,0.834163,0.946494,0.970113,0.906613
1054,4,30,14,3e+21,9.36329,0.0731778,48.9667,5.853,450.847,13525.4,525.3,60,0.563902,0.487446,0.663568,0.484105,0.652148,0.738111,0.710512,0.768122,0.721171,120,180,1.22368,1.28571,0.98006,1.27689,0.963192,0.896508,0.862986,0.836725,0.785581,1.27973,1.35747,0.986773
1055,4,30,15,3e+21,9.36329,0.0935603,34.2248,4.959,411.222,12336.7,525.3,78,0.617028,0.536686,0.703484,0.532174,0.688233,0.762648,0.726554,0.785409,0.724929,156,234,4.028,4.8173,0.994443,4.77679,0.972885,0.880342,0.838678,0.817292,0.754357,4.14308,4.9912,0.997848
1056,4,30,16,3e+21,9.36329,0.11962,23.3834,4.168,368.18,11045.4,525.3,96,0.672709,0.589861,0.732476,0.583659,0.71345,0.780394,0.736858,0.796555,0.726311,192,288,1.03935,1.07534,0.966375,1.06403,0.941273,0.854993,0.807296,0.79599,0.725795,1.05703,1.0996,0.960899
1057,4,30,17,3e+21,9.36329,0.152938,16.6156,3.563,333.431,10002.9,525.3,120,0.723196,0.640495,0.758308,0.632166,0.734137,0.795173,0.742236,0.800899,0.73053,240,360,1.12257,1.19961,0.925836,1.18401,0.896325,0.816856,0.762475,0.766839,0.699463,1.13425,1.2171,0.927271
1058,4,30,18,3e+21,9.36329,0.195537,11.4173,2.969,304.676,9140.27,525.3,156,0.776544,0.696124,0.784115,0.684339,0.752242,0.806109,0.746941,0.79919,0.740773,312,468,0.965592,0.984673,0.897709,0.968002,0.861219,0.784846,0.727238,0.723598,0.670707,0.971106,0.993227,0.898591
1059,4,30,19,3e+21,9.36329,0.25,8.2037,2.483,292.323,8769.69,525.3,198,0.818583,0.740379,0.805578,0.723729,0.764643,0.8106,0.755931,0.805072,0.751009,396,499.035,0.942012,0.950792,0.88467,0.929411,0.839717,0.776103,0.72376,0.747537,0.697338,0.944847,0.955637,0.885284
1060,4,31,15,3e+21,13.895,0.0935603,52.9456,4.914,649.605,19488.2,525.3,78,0.613626,0.5282,0.692777,0.523709,0.677946,0.746329,0.711698,0.758206,0.700672,156,234,0.999884,1.01744,0.970233,1.00879,0.949462,0.893275,0.851825,0.824122,0.761587,1.02721,1.05265,0.971947
1061,4,31,16,3e+21,13.895,0.11962,42.0588,4.392,615.823,18474.7,525.3,90,0.650576,0.563332,0.713363,0.557805,0.69608,0.758477,0.718823,0.766199,0.700665,180,270,1.00037,1.02112,0.952499,1.0111,0.929422,0.846241,0.802,0.787334,0.719993,1.01986,1.04708,0.953504
1062,4,31,17,3e+21,13.895,0.152938,28.6199,3.671,555.504,16665.1,525.3,120,0.710817,0.624147,0.75078,0.616365,0.727136,0.782821,0.729526,0.784263,0.697999,240,360,0.969311,0.985284,0.916335,0.973,0.887477,0.82005,0.764221,0.780141,0.694331,0.980008,1.00034,0.917686
1063,4,31,18,3e+21,13.895,0.195537,19.6767,3.106,498.901,14967,525.3,150,0.763116,0.681706,0.782379,0.670921,0.752176,0.814799,0.74805,0.823984,0.721098,300,450,0.960718,0.980426,0.894678,0.964916,0.86014,0.814248,0.747544,0.810178,0.709016,0.966737,0.989559,0.895557
1064,4,31,19,3e+21,13.895,0.25,13.2705,2.604,450.431,13512.9,525.3,198,0.808623,0.730405,0.806165,0.71523,0.765764,0.827946,0.745259,0.828233,0.738795,396,499.035,0.937972,0.948963,0.880479,0.929247,0.836354,0.820276,0.738355,0.809202,0.721819,0.94106,0.954087,0.881003
1065,4,32,17,3e+21,20.6199,0.152938,47.9069,3.755,902.681,27080.4,525.3,114,0.700012,0.605898,0.72989,0.598583,0.708279,0.749754,0.701938,0.731059,0.654837,228,342,0.874836,0.851847,0.93687,0.841563,0.909131,0.82967,0.776757,0.771234,0.690823,0.885043,0.865489,0.938015
1066,4,32,18,3e+21,20.6199,0.195537,34.2413,3.208,831.944,24958.3,525.3,144,0.753201,0.659696,0.750207,0.649754,0.722724,0.750484,0.691409,0.712467,0.621103,288,432,0.929264,0.925444,0.963343,0.911497,0.928052,0.833963,0.768316,0.776419,0.676854,0.935595,0.934672,0.957459
1067,4,32,19,3e+21,20.6199,0.25,22.1311,2.658,738.182,22145.5,525.3,198,0.802621,0.707081,0.765567,0.692877,0.727764,0.733085,0.655794,0.695642,0.600006,396,499.035,0.917952,0.905994,0.856935,0.887794,0.81462,0.765757,0.685021,0.743964,0.641684,0.921057,0.910955,0.857418
1068,4,33,19,3e+21,30.5995,0.25,38.363,2.737,1224.53,36735.9,525.3,192,0.78638,0.678709,0.748731,0.665729,0.713253,0.701782,0.630164,0.647984,0.557234,384,499.035,0.876225,0.823941,0.832165,0.808184,0.792734,0.685977,0.615972,0.61399,0.528,0.879477,0.828798,0.832647
1070,5,9,1,6e+21,0.00235195,0.003,0.7336,1.052,1.36665,40.9994,24.5996,18,0.621428,-2.47,-3.21613,-1.94968,-3.20354,-1.91257,-1.9091,-1.91257,-1.9091,23.3696,23.3696,0.549809,-2.65077,-3.43931,-2.09238,-3.42585,-2.03597,-2.03226,-2.03597,-2.03226,0.578711,-4.81779,-0.54568
1071,5,9,2,6e+21,0.00235195,0.0038356,0.6229,1.051,1.76073,52.8216,27,18,0.68374,-2.29294,-3.25242,-1.58207,-3.23106,-1.51335,-1.51025,-1.51335,-1.51025,25.65,25.65,0.588089,-2.84503,-3.77262,-1.963,-3.74783,-1.7209,-1.71737,-1.7209,-1.71737,0.606943,-5.17086,-0.915525
1072,5,9,3,6e+21,0.00235195,0.00490394,0.5468,1.051,2.17773,65.3322,27,18,0.729555,-1.63888,-2.4194,-0.965665,-2.39494,-1.14062,-1.137,-1.14062,-1.137,25.65,25.65,0.628121,-2.42907,-3.13889,-1.43127,-3.10716,-1.42518,-1.42065,-1.42518,-1.42065,0.641283,-4.41485,-0.768499
1073,5,10,1,6e+21,0.00349025,0.003,0.9229,1.076,1.38865,41.6595,24.9957,18,0.598577,-1.65965,-2.82297,-1.40344,-2.81321,-1.73644,-1.73362,-1.73644,-1.73362,23.7459,23.7459,0.525119,-1.82351,-3.02099,-1.542,-3.01055,-1.83977,-1.83678,-1.83977,-1.83678,0.564308,-3.31424,-0.58589
1074,5,10,2,6e+21,0.00349025,0.0038356,0.7855,1.076,1.75858,52.757,27,18,0.664947,-1.51912,-2.78576,-1.17112,-2.77014,-1.44119,-1.4384,-1.44119,-1.4384,25.65,25.65,0.576511,-1.84463,-3.18841,-1.42207,-3.17054,-1.6234,-1.62025,-1.6234,-1.62025,0.603909,-3.35263,-0.883749
1075,5,10,3,6e+21,0.00349025,0.00490394,0.6758,1.075,2.21919,66.5761,27,18,0.721278,-1.04329,-2.01753,-0.70481,-1.99939,-1.05912,-1.0558,-1.05912,-1.0558,25.65,25.65,0.634201,-1.40793,-2.67564,-0.951145,-2.65158,-1.39039,-1.38603,-1.39039,-1.38603,0.653272,-2.55892,-0.751169
1076,5,10,4,6e+21,0.00349025,0.00626986,0.5872,1.074,2.79292,83.7876,27,18,0.762876,-0.667195,-1.43609,-0.376143,-1.41555,-0.770609,-0.766746,-0.770609,-0.766746,25.65,25.65,0.669403,-1.32355,-2.06455,-0.746174,-2.03501,-1.06916,-1.0638,-1.06916,-1.0638,0.682074,-2.40555,-0.571761
1077,5,10,5,6e+21,0.00349025,0.00801622,0.5009,1.071,3.67135,110.141,27,18,0.77347,0.107633,-0.219527,0.0735963,-0.210445,-0.235116,-0.230095,-0.235116,-0.230095,25.65,25.65,0.681053,-0.115872,-0.690568,-0.0792295,-0.661998,-0.523659,-0.512476,-0.523659,-0.512476,0.701162,-0.202073,-0.629252
1078,5,11,1,6e+21,0.00517947,0.003,1.1746,1.113,1.41204,42.3614,25.4168,18,0.565621,-1.11309,-2.38615,-0.990156,-2.37919,-1.60724,-1.60488,-1.60724,-1.60488,24.146,24.146,0.49273,-1.24435,-2.55767,-1.10691,-2.55021,-1.7151,-1.71257,-1.7151,-1.71257,0.544574,-2.2616,-0.633449
1079,5,11,2,6e+21,0.00517947,0.0038356,0.9928,1.113,1.77908,53.3724,27,18,0.641027,-0.979131,-2.23879,-0.815294,-2.22827,-1.31665,-1.31422,-1.31665,-1.31422,25.65,25.65,0.553198,-1.23646,-2.62754,-1.02956,-2.61519,-1.53406,-1.53123,-1.53406,-1.53123,0.591019,-2.24727,-0.855392
1080,5,11,3,6e+21,0.00517947,0.00490394,0.8454,1.111,2.24854,67.4561,27,18,0.705838,-0.665667,-1.62175,-0.50185,-1.60946,-0.967254,-0.964361,-0.967254,-0.964361,25.65,25.65,0.62074,-0.92895,-2.17441,-0.700341,-2.15793,-1.27925,-1.27543,-1.27925,-1.27543,0.647735,-1.68837,-0.717902
1081,5,11,4,6e+21,0.00517947,0.00626986,0.7258,1.109,2.84681,85.4045,27,18,0.753696,-0.415939,-1.15454,-0.27148,-1.14042,-0.705278,-0.701864,-0.705278,-0.701864,25.65,25.65,0.663332,-0.881708,-1.72179,-0.575484,-1.70073,-1.04017,-1.03514,-1.04017,-1.03514,0.6814,-1.60251,-0.581265
1082,5,11,5,6e+21,0.00517947,0.00801622,0.6215,1.106,3.67342,110.202,27,18,0.755568,0.128837,-0.103013,0.0986058,-0.0998343,-0.166187,-0.163171,-0.166187,-0.163171,25.65,25.65,0.657857,-0.146019,-0.585461,-0.111757,-0.567398,-0.547997,-0.538055,-0.547997,-0.538055,0.686585,-0.25469,-0.610052
1083,5,11,6,6e+21,0.00517947,0.010249,0.5492,1.102,4.54846,136.454,27,18,0.768763,0.249071,0.193758,0.190539,0.183729,0.0888749,0.0857433,0.0888749,0.0857433,25.65,25.65,0.667714,0.0392106,-0.23866,0.0299961,-0.226306,-0.304488,-0.293759,-0.304488,-0.293759,0.695907,0.0668973,-0.309964
1084,5,12,1,6e+21,0.00768625,0.003,1.5082,1.168,1.45258,43.5773,26.1464,18,0.524643,-0.771957,-2.03319,-0.711262,-2.02832,-1.41108,-1.40943,-1.41108,-1.40943,24.839,24.839,0.462308,-0.86046,-2.21489,-0.792806,-2.20958,-1.53614,-1.53435,-1.53614,-1.53435,0.529165,-1.56389,-1.73816
1085,5,12,2,6e+21,0.00768625,0.0038356,1.2614,1.167,1.82173,54.6519,27,18,0.609902,-0.612309,-1.68475,-0.537984,-1.67826,-1.14696,-1.14496,-1.14696,-1.14496,25.65,25.65,0.534991,-0.75289,-2.00404,-0.6615,-1.99632,-1.33852,-1.33619,-1.33852,-1.33619,0.586246,-1.36838,-1.60241
