ID,i,j,k,SD_emb,M_BE,FWHM_pc,xi_max,contrast,R_out_as,R_cloud_as,theta_bg,theta_int,R_peak_hires,R_exc_hires,R_int_hires,R_exc_bsl_hires,R_int_bsl_hires,R_ap2_hires,R_ap2_bsl_hires,R_ap3_hires,R_ap3_bsl_hires,theta_ap2,theta_ap3,R_peak_f1p6,R_exc_f1p6,R_int_f1p6,R_exc_bsl_f1p6,R_int_bsl_f1p6,R_ap2_f1p6,R_ap2_bsl_f1p6,R_ap3_f1p6,R_ap3_bsl_f1p6,R_peak_f1p35,R_exc_f1p35,R_int_f1p35,R_exc_bsl_f1p35,R_int_bsl_f1p35,R_ap2_f1p35,R_ap2_bsl_f1p35,R_ap3_f1p35,R_ap3_bsl_f1p35,R_peak_f1p2,R_exc_f1p2,R_int_f1p2,R_exc_bsl_f1p2,R_int_bsl_f1p2,R_ap2_f1p2,R_ap2_bsl_f1p2,R_ap3_f1p2,R_ap3_bsl_f1p2,R_peak_f1p1,R_exc_f1p1,R_int_f1p1,R_exc_bsl_f1p1,R_int_bsl_f1p1,R_ap2_f1p1,R_ap2_bsl_f1p1,R_ap3_f1p1,R_ap3_bsl_f1p1
827,4,13,8,3e+21,0.0114062,0.0167535,0.5964,1.372,7.50142,225.043,27,18,0.801875,0.449878,0.555559,0.413509,0.534987,0.566835,0.547247,0.566835,0.547247,25.65,25.65,0.937256,1.14432,-1.08473,1.05182,-1.04456,-1.02767,-0.992156,-1.02767,-0.992156,0.950943,1.1446,-1.05405,1.05207,-1.01501,-0.954179,-0.921206,-0.954179,-0.921206,0.945806,1.1437,-1.06753,1.05124,-1.028,-0.96598,-0.932598,-0.96598,-0.932598,0.940394,1.14422,-1.23526,1.05172,-1.18952,-1.21452,-1.17255,-1.21452,-1.17255
828,4,13,9,3e+21,0.0114062,0.02142,0.5144,1.31,9.68735,290.62,29.062,18,0.842525,0.536834,0.630716,0.482685,0.590967,0.662081,0.623454,0.662081,0.623454,27.6089,27.6089,0.879459,0.861189,0.384812,0.774322,0.360561,0.275744,0.259657,0.275744,0.259657,0.874703,0.857995,0.381793,0.771451,0.357732,0.273206,0.257267,0.273206,0.257267,0.866254,0.875468,0.430811,0.787161,0.403661,0.374881,0.35301,0.374881,0.35301,0.900968,1.0267,0.451691,0.923141,0.423225,0.34003,0.320192,0.34003,0.320192
829,4,14,1,3e+21,0.0169267,0.003,2.5723,1.739,1.64754,49.4263,27,18,0.360104,-0.101589,-0.435354,-0.0994546,-0.434984,-0.497245,-0.496929,-0.497245,-0.496929,25.65,25.65,0.329867,-0.13262,-0.527301,-0.129833,-0.526853,-0.592211,-0.591835,-0.592211,-0.591835,0.339973,-0.122647,-0.501396,-0.12007,-0.50097,-0.564553,-0.564194,-0.564553,-0.564194,0.323448,-0.1413,-0.535612,-0.138332,-0.535157,-0.598385,-0.598004,-0.598385,-0.598004,0.325974,-0.135865,-0.540417,-0.13301,-0.539958,-0.606779,-0.606393,-0.606779,-0.606393
830,4,14,2,3e+21,0.0169267,0.0038356,2.1146,1.734,1.97496,59.2485,27,18,0.461927,-0.0740472,-0.356835,-0.0716794,-0.356372,-0.411096,-0.4107,-0.411096,-0.4107,25.65,25.65,0.419959,-0.120965,-0.461951,-0.117097,-0.461351,-0.516889,-0.516392,-0.516889,-0.516392,0.433079,-0.105444,-0.417143,-0.102072,-0.416602,-0.471867,-0.471413,-0.471867,-0.471413,0.421595,-0.114206,-0.491411,-0.110554,-0.490773,-0.548548,-0.548021,-0.548548,-0.548021,0.416146,-0.119902,-0.479322,-0.116068,-0.4787,-0.529472,-0.528962,-0.529472,-0.528962
831,4,14,3,3e+21,0.0169267,0.00490394,1.7414,1.726,2.41915,72.575,27,18,0.571838,-0.042864,-0.276837,-0.0407388,-0.276272,-0.325731,-0.325243,-0.325731,-0.325243,25.65,25.65,0.523787,-0.101781,-0.377352,-0.0967341,-0.376582,-0.423144,-0.42251,-0.423144,-0.42251,0.544844,-0.071162,-0.337255,-0.0676337,-0.336567,-0.388535,-0.387953,-0.388535,-0.387953,0.525323,-0.0904026,-0.404692,-0.0859202,-0.403867,-0.458179,-0.457492,-0.458179,-0.457492,0.518249,-0.0971082,-0.374432,-0.0922934,-0.373668,-0.418641,-0.418014,-0.418641,-0.418014
832,4,14,4,3e+21,0.0169267,0.00626986,1.4377,1.712,3.01704,90.5116,27,18,0.656257,0.0879793,-0.0216898,0.0826181,-0.0216121,-0.0923307,-0.0920734,-0.0923307,-0.0920734,25.65,25.65,0.590299,-0.0349887,-0.174669,-0.0328567,-0.174043,-0.233145,-0.232495,-0.233145,-0.232495,0.608378,-0.00910845,-0.135944,-0.00855341,-0.135457,-0.196847,-0.196298,-0.196847,-0.196298,0.588457,-0.0286097,-0.178229,-0.0268663,-0.17759,-0.249544,-0.248849,-0.249544,-0.248849,0.592444,-0.00722837,-0.157158,-0.0067879,-0.156595,-0.22044,-0.219826,-0.22044,-0.219826
833,4,14,5,3e+21,0.0169267,0.00801622,1.2026,1.692,3.77227,113.168,27,18,0.620096,0.169896,0.201686,0.162361,0.200455,0.166241,0.165348,0.166241,0.165348,25.65,25.65,0.534054,0.00813494,0.0204958,0.00777414,0.0203706,-0.00828375,-0.00823923,-0.00828375,-0.00823923,0.534196,0.0222291,0.0199996,0.0212432,0.0198775,-0.0228374,-0.0227147,-0.0228374,-0.0227147,0.526577,0.021145,0.012895,0.0202072,0.0128163,-0.0326458,-0.0324704,-0.0326458,-0.0324704,0.519498,0.00790386,0.0017507,0.00755332,0.00174001,-0.0388813,-0.0386723,-0.0388813,-0.0386723
834,4,14,6,3e+21,0.0169267,0.010249,1.0093,1.659,4.77762,143.329,27,18,0.649,0.252137,0.339799,0.241198,0.33642,0.332356,0.329313,0.332356,0.329313,25.65,25.65,1.25564,1.76792,3.26401,1.69122,3.23155,2.98484,2.95752,2.98484,2.95752,1.26081,1.77305,3.24036,1.69612,3.20814,2.95445,2.9274,2.95445,2.9274,1.25147,1.75353,3.25623,1.67745,3.22385,2.97016,2.94297,2.97016,2.94297,1.25615,1.7714,3.25072,1.69454,3.21839,2.96588,2.93873,2.96588,2.93873
835,4,14,7,3e+21,0.0169267,0.0131037,0.8589,1.612,6.03454,181.036,27,18,0.70457,0.304148,0.413136,0.287678,0.406603,0.418426,0.412248,0.418426,0.412248,25.65,25.65,0.917142,0.958487,2.29226,0.906585,2.25601,2.10513,2.07405,2.10513,2.07405,0.898364,0.950338,2.25103,0.898877,2.21544,2.06267,2.03221,2.06267,2.03221,0.908283,0.958312,2.28257,0.90642,2.24648,2.09769,2.06671,2.09769,2.06671,0.902601,0.949088,2.25192,0.897695,2.21632,2.05342,2.0231,2.05342,2.0231
836,4,14,8,3e+21,0.0169267,0.0167535,0.7371,1.546,7.64562,229.368,27,18,0.749051,0.411687,0.523912,0.388593,0.510274,0.54907,0.535538,0.54907,0.535538,25.65,25.65,0.917381,1.00607,1.21596,0.949635,1.1843,1.11232,1.0849,1.11232,1.0849,0.929133,1.00566,1.22819,0.949243,1.19622,1.13426,1.10631,1.13426,1.10631,0.910751,1.00018,1.25343,0.944073,1.2208,1.13839,1.11033,1.13839,1.11033,0.906746,0.991664,1.29272,0.936036,1.25907,1.25118,1.22034,1.25118,1.22034
837,4,14,9,3e+21,0.0169267,0.02142,0.6298,1.451,9.91142,297.343,29.7343,24,0.805174,0.511194,0.655035,0.475437,0.62723,0.659317,0.631871,0.659317,0.631871,28.2476,28.2476,0.867281,0.843311,0.895041,0.784323,0.857049,0.879342,0.842737,0.879342,0.842737,0.993797,1.27004,1.12082,1.18121,1.07324,1.07235,1.02771,1.07235,1.02771,0.893407,0.972265,1.08395,0.904257,1.03794,1.03673,0.99357,1.03673,0.99357,0.903371,1.01173,0.858695,0.940958,0.822246,0.816563,0.782571,0.816563,0.782571
838,4,14,10,3e+21,0.0169267,0.0273861,0.5605,1.366,12.1335,364.006,36.4006,24,0.843627,0.587381,0.725432,0.53572,0.679031,0.736187,0.691289,0.736187,0.691289,34.5806,34.5806,0.93283,1.14374,0.892479,1.04315,0.835394,0.865871,0.813064,0.865871,0.813064,0.881615,0.909832,0.845526,0.829812,0.791443,0.702363,0.659529,0.702363,0.659529,0.936303,1.15059,0.982193,1.04939,0.919369,1.01114,0.949472,1.01114,0.949472,0.886012,0.973832,1.00868,0.888182,0.944165,0.857636,0.805331,0.857636,0.805331
839,4,15,1,3e+21,0.0251189,0.003,3.4935,2.093,1.87142,56.1428,27,18,0.308709,-0.0366046,-0.201725,-0.0360258,-0.201591,-0.264922,-0.264776,-0.264922,-0.264776,25.65,25.65,0.280888,-0.0610549,-0.262847,-0.0600895,-0.262672,-0.336072,-0.335887,-0.336072,-0.335887,0.289551,-0.054399,-0.247779,-0.0535389,-0.247615,-0.309899,-0.309728,-0.309899,-0.309728,0.27565,-0.0676654,-0.278394,-0.0665954,-0.278209,-0.355017,-0.354821,-0.355017,-0.354821,0.27796,-0.0614747,-0.27279,-0.0605027,-0.272609,-0.342139,-0.34195,-0.342139,-0.34195
840,4,15,2,3e+21,0.0251189,0.0038356,2.8095,2.085,2.17419,65.2261,27,18,0.399886,-0.0257034,-0.176207,-0.0250945,-0.176032,-0.23337,-0.23318,-0.23337,-0.23318,25.65,25.65,0.367737,-0.0528536,-0.2517,-0.0516016,-0.25145,-0.316647,-0.316389,-0.316647,-0.316389,0.372461,-0.0543152,-0.225705,-0.0530285,-0.225481,-0.276494,-0.276269,-0.276494,-0.276269,0.361191,-0.0589072,-0.25903,-0.0575117,-0.258773,-0.322597,-0.322334,-0.322597,-0.322334,0.364184,-0.054733,-0.275071,-0.0534364,-0.274797,-0.346009,-0.345727,-0.346009,-0.345727
841,4,15,3,3e+21,0.0251189,0.00490394,2.2869,2.073,2.58869,77.6608,27,18,0.502232,-0.0103321,-0.1419,-0.00996055,-0.141684,-0.194408,-0.194169,-0.194408,-0.194169,25.65,25.65,0.46459,-0.0462269,-0.219053,-0.0445644,-0.21872,-0.271935,-0.271601,-0.271935,-0.271601,0.474874,-0.0415714,-0.198222,-0.0400763,-0.19792,-0.258881,-0.258562,-0.258881,-0.258562,0.464884,-0.0389793,-0.236824,-0.0375775,-0.236464,-0.305119,-0.304744,-0.305119,-0.304744,0.458464,-0.0455093,-0.224032,-0.0438726,-0.223692,-0.271196,-0.270862,-0.271196,-0.270862
842,4,15,4,3e+21,0.0251189,0.00626986,1.8751,2.053,3.14954,94.4862,27,18,0.544755,0.143073,0.151391,0.138517,0.150954,0.110674,0.110394,0.110674,0.110394,25.65,25.65,0.464568,0.0211889,0.00771297,0.0205142,0.0076907,-0.028774,-0.0287012,-0.028774,-0.0287012,0.469566,0.0167591,0.0108606,0.0162255,0.0108293,-0.0179895,-0.017944,-0.0179895,-0.017944,0.452279,0.00269042,-0.00779697,0.00260475,-0.00777446,-0.0443769,-0.0442647,-0.0443769,-0.0442647,0.455075,0.00844395,-0.0164496,0.00817506,-0.0164021,-0.0645296,-0.0643664,-0.0645296,-0.0643664
843,4,15,5,3e+21,0.0251189,0.00801622,1.5471,2.022,3.90023,117.006,27,18,0.537316,0.145087,0.19559,0.140587,0.194722,0.181022,0.180287,0.181022,0.180287,25.65,25.65,0.457792,0.0172534,0.0399109,0.0167183,0.0397337,0.0181244,0.0180508,0.0181244,0.0180508,0.457253,0.02602,0.0303653,0.025213,0.0302305,0.013671,0.0136155,0.013671,0.0136155,0.449402,0.023388,0.0310828,0.0226626,0.0309448,0.0039623,0.00394621,0.0039623,0.00394621,0.44339,0.0137507,0.027731,0.0133242,0.0276079,0.00536715,0.00534535,0.00536715,0.00534535
844,4,15,6,3e+21,0.0251189,0.010249,1.288,1.974,4.88223,146.467,27,18,0.565512,0.213526,0.305748,0.207106,0.303585,0.313366,0.311278,0.313366,0.311278,25.65,25.65,1.15734,1.41205,5.00088,1.36959,4.9655,4.69565,4.66437,4.69565,4.66437,1.15471,1.40264,5.05837,1.36047,5.02259,4.74975,4.7181,4.74975,4.7181,1.1549,1.4036,5.06286,1.3614,5.02705,4.74939,4.71774,4.74939,4.71774,1.14982,1.39881,5.01964,1.35675,4.98413,4.70921,4.67783,4.70921,4.67783
845,4,15,7,3e+21,0.0251189,0.0131037,1.0899,1.906,6.09919,182.975,27,18,0.624376,0.263674,0.374775,0.254033,0.370668,0.393054,0.38896,0.393054,0.38896,25.65,25.65,0.853679,0.807215,1.20548,0.777697,1.19227,1.13035,1.11858,1.13035,1.11858,0.846952,0.82169,1.19841,0.791642,1.18528,1.14559,1.13366,1.14559,1.13366,0.846317,0.808324,1.19874,0.778765,1.18561,1.13709,1.12525,1.13709,1.12525,0.8414,0.81069,1.19667,0.781045,1.18355,1.09725,1.08582,1.09725,1.08582
846,4,15,8,3e+21,0.0251189,0.0167535,0.9223,1.805,7.75573,232.672,27,18,0.681015,0.365672,0.478536,0.351545,0.469875,0.511374,0.502528,0.511374,0.502528,25.65,25.65,0.883123,0.910362,1.4122,0.875192,1.38664,1.35197,1.32859,1.35197,1.32859,0.893895,0.908119,1.40748,0.873035,1.38201,1.32576,1.30282,1.32576,1.30282,0.87755,0.90064,1.37837,0.865845,1.35343,1.32846,1.30548,1.32846,1.30548,0.884144,0.908287,1.37653,0.873196,1.35162,1.27485,1.2528,1.27485,1.2528
847,4,15,9,3e+21,0.0251189,0.02142,0.7926,1.677,9.80546,294.163,29.4164,18,0.746532,0.461184,0.565162,0.439475,0.548468,0.619853,0.602641,0.619853,0.602641,27.9456,27.9456,0.845186,0.793899,0.766091,0.756528,0.743462,0.737765,0.717279,0.737765,0.717279,0.928537,1.01574,1.03973,0.967928,1.00902,0.992337,0.964782,0.992337,0.964782,0.876964,0.910031,0.954057,0.867193,0.925877,0.90409,0.878986,0.90409,0.878986,0.879126,0.919831,0.917636,0.876532,0.890531,0.800068,0.777852,0.800068,0.777852
848,4,15,10,3e+21,0.0251189,0.0273861,0.6883,1.532,12.369,371.07,37.107,24,0.806215,0.558065,0.70348,0.523894,0.671907,0.731156,0.699525,0.731156,0.699525,35.2516,35.2516,0.907296,0.997645,0.999714,0.936559,0.954845,0.871258,0.833566,0.871258,0.833566,0.876816,0.900565,0.981962,0.845423,0.937889,0.911568,0.872132,0.911568,0.872132,0.882845,0.9103,0.812028,0.854562,0.775582,0.687395,0.657656,0.687395,0.657656,0.89106,0.946056,0.876792,0.888128,0.837439,0.782217,0.748377,0.782217,0.748377
849,4,15,11,3e+21,0.0251189,0.0350141,0.5997,1.384,15.7126,471.378,47.1378,30,0.86029,0.662177,0.792761,0.605919,0.735684,0.77515,0.721871,0.77515,0.721871,44.781,44.781,0.891678,0.92168,0.98179,0.843374,0.911103,0.812556,0.756705,0.812556,0.756705,0.900624,1.0119,1.01622,0.925926,0.943053,0.850408,0.791955,0.850408,0.791955,0.877798,0.926376,0.762052,0.847672,0.707186,0.603618,0.562128,0.603618,0.562128,0.917706,1.0786,0.958617,0.986966,0.889599,0.849775,0.791366,0.849775,0.791366
850,4,15,12,3e+21,0.0251189,0.0447667,0.5232,1.255,20.1108,603.323,60.3323,36,0.896647,0.74197,0.813187,0.646505,0.717547,0.7256,0.646897,0.7256,0.646897,57.3157,57.3157,0.891225,0.876353,0.851875,0.763597,0.751685,0.71347,0.636082,0.71347,0.636082,0.891501,0.944456,1.01723,0.822938,0.897595,1.02132,0.91054,1.02132,0.91054,0.911635,1.08338,1.05066,0.943986,0.927091,1.05371,0.939414,1.05371,0.939414,0.894704,1.00216,0.773506,0.873213,0.682533,0.495611,0.441854,0.495611,0.441854
851,4,16,1,3e+21,0.0372759,0.003,4.8302,2.611,2.30327,69.098,27,18,0.276951,-0.000474381,-0.0587527,-0.000468231,-0.0587199,-0.0952288,-0.0951812,-0.0952288,-0.0951812,25.65,25.65,0.253996,-0.0168228,-0.102275,-0.0166047,-0.102218,-0.14317,-0.143098,-0.14317,-0.143098,0.258091,-0.0167626,-0.088271,-0.0165452,-0.0882218,-0.123373,-0.123311,-0.123373,-0.123311,0.24907,-0.0211287,-0.109432,-0.0208548,-0.109371,-0.151673,-0.151597,-0.151673,-0.151597,0.25106,-0.0185213,-0.115839,-0.0182812,-0.115775,-0.163383,-0.163301,-0.163383,-0.163301
852,4,16,2,3e+21,0.0372759,0.0038356,3.8287,2.6,2.53281,75.984,27,18,0.350538,0.00372768,-0.057372,0.00365905,-0.0573266,-0.0955023,-0.0954356,-0.0955023,-0.0954356,25.65,25.65,0.320149,-0.0222217,-0.107703,-0.0218126,-0.107618,-0.152344,-0.152238,-0.152344,-0.152238,0.32706,-0.018909,-0.0914242,-0.0185609,-0.0913519,-0.139439,-0.139342,-0.139439,-0.139342,0.320428,-0.0179408,-0.115038,-0.0176106,-0.114947,-0.161709,-0.161596,-0.161709,-0.161596,0.315988,-0.022995,-0.113155,-0.0225717,-0.113066,-0.160603,-0.16049,-0.160603,-0.16049
853,4,16,3,3e+21,0.0372759,0.00490394,3.0712,2.582,2.88608,86.5819,27,18,0.438818,0.0111758,-0.0474516,0.0108754,-0.0473966,-0.0856105,-0.085524,-0.0856105,-0.085524,25.65,25.65,0.404817,-0.0222876,-0.106706,-0.0216885,-0.106582,-0.157889,-0.157729,-0.157889,-0.157729,0.4166,-0.0114327,-0.0857745,-0.0111254,-0.0856751,-0.131257,-0.131124,-0.131257,-0.131124,0.403896,-0.0160107,-0.10417,-0.0155804,-0.104049,-0.153035,-0.15288,-0.153035,-0.15288,0.406585,-0.00869522,-0.102322,-0.0084615,-0.102204,-0.145367,-0.14522,-0.145367,-0.14522
854,4,16,4,3e+21,0.0372759,0.00626986,2.4895,2.554,3.38965,101.69,27,18,0.436063,0.118266,0.160535,0.115898,0.16016,0.148502,0.148181,0.148502,0.148181,25.65,25.65,0.358287,0.0146225,0.0348401,0.0143297,0.0347586,0.0165685,0.0165327,0.0165685,0.0165327,0.352265,0.0120479,0.0258886,0.0118066,0.0258281,0.00690068,0.00688576,0.00690068,0.00688576,0.354873,0.0135669,0.0316066,0.0132952,0.0315327,0.0151536,0.0151209,0.0151536,0.0151209,0.349811,0.012366,0.0216697,0.0121183,0.021619,0.0049067,0.00489609,0.0049067,0.00489609
855,4,16,5,3e+21,0.0372759,0.00801622,2.0266,2.508,4.09965,122.989,27,18,0.453968,0.119406,0.177745,0.116771,0.177156,0.177327,0.176775,0.177327,0.176775,25.65,25.65,0.382657,0.0193901,0.0494629,0.0189622,0.0492989,0.0389424,0.0388211,0.0389424,0.0388211,0.3726,0.00848762,0.0353453,0.0083003,0.0352281,0.0231247,0.0230526,0.0231247,0.0230526,0.373893,0.0184718,0.0346516,0.0180642,0.0345367,0.0210136,0.0209481,0.0210136,0.0209481,0.368728,0.0116178,0.0300206,0.0113614,0.0299211,0.0177272,0.0176719,0.0177272,0.0176719
856,4,16,6,3e+21,0.0372759,0.010249,1.6697,2.438,5.04019,151.206,27,18,0.479567,0.179173,0.269255,0.175423,0.267882,0.285551,0.284157,0.285551,0.284157,25.65,25.65,0.996394,1.06504,1.72014,1.04275,1.71136,1.63231,1.62434,1.63231,1.62434,1.00057,1.06982,1.72779,1.04743,1.71898,1.64459,1.63656,1.64459,1.63656,1.00118,1.0722,1.72673,1.04977,1.71792,1.64608,1.63804,1.64608,1.63804,0.997118,1.07515,1.70631,1.05265,1.6976,1.62401,1.61608,1.62401,1.61608
857,4,16,7,3e+21,0.0372759,0.0131037,1.3876,2.332,6.28669,188.601,27,18,0.540624,0.228584,0.33614,0.222862,0.333482,0.36176,0.359008,0.36176,0.359008,25.65,25.65,1.8694,2.61761,1.07473,2.55208,1.06623,1.01845,1.01071,1.01845,1.01071,1.85426,2.60952,1.05461,2.54419,1.04627,1.02004,1.01228,1.02004,1.01228,1.85302,2.61373,1.07123,2.5483,1.06275,1.01364,1.00593,1.01364,1.00593,1.85781,2.61845,1.06627,2.5529,1.05784,1.01176,1.00406,1.01176,1.00406
858,4,16,8,3e+21,0.0372759,0.0167535,1.1675,2.186,7.88962,236.688,27,18,0.601096,0.315514,0.424014,0.307082,0.41863,0.460014,0.454396,0.460014,0.454396,25.65,25.65,0.845332,0.824739,0.00240529,0.802699,0.00237475,-0.0328279,-0.032427,-0.0328279,-0.032427,0.83575,0.823325,0.0526879,0.801323,0.052019,0.0452913,0.0447382,0.0452913,0.0447382,0.840305,0.823599,0.0221122,0.801589,0.0218315,-0.0144316,-0.0142554,-0.0144316,-0.0142554,0.936077,0.997398,0.0910255,0.970744,0.0898698,0.087324,0.0862576,0.087324,0.0862576
859,4,16,9,3e+21,0.0372759,0.02142,0.9936,1.997,9.93746,298.124,29.8124,24,0.678958,0.415834,0.569061,0.40246,0.557921,0.581461,0.57021,0.581461,0.57021,28.3218,28.3218,1.03962,1.19324,0.917459,1.15486,0.899499,0.884683,0.867565,0.884683,0.867565,0.890371,0.902221,0.867554,0.873203,0.850572,0.834896,0.818741,0.834896,0.818741,0.849835,0.835255,0.872964,0.808391,0.855875,0.840423,0.824161,0.840423,0.824161,0.893472,0.935154,0.893634,0.905077,0.876141,0.880856,0.863812,0.880856,0.863812
860,4,16,10,3e+21,0.0372759,0.0273861,0.8527,1.777,12.5839,377.518,37.7518,24,0.757158,0.524151,0.670903,0.502124,0.649723,0.714651,0.692695,0.714651,0.692695,35.8642,35.8642,0.887186,0.920321,1.04716,0.881644,1.01411,0.98642,0.956115,0.98642,0.956115,0.858384,0.835475,0.655413,0.800364,0.634723,0.542681,0.526008,0.542681,0.526008,0.873759,0.891011,0.842445,0.853566,0.81585,0.809768,0.784889,0.809768,0.784889,0.924447,1.01248,0.826655,0.96993,0.800558,0.707775,0.68603,0.707775,0.68603
861,4,16,11,3e+21,0.0372759,0.0350141,0.7376,1.557,15.9825,479.476,47.9476,30,0.828976,0.636305,0.777539,0.598888,0.738351,0.779059,0.741117,0.779059,0.741117,45.5502,45.5502,0.878247,0.868151,0.800292,0.817101,0.759958,0.768122,0.730712,0.768122,0.730712,0.885163,0.909311,0.830117,0.855841,0.788279,0.682859,0.649602,0.682859,0.649602,0.87695,0.923143,1.00292,0.868859,0.952374,0.873434,0.830895,0.873434,0.830895,0.883052,0.939087,1.02629,0.883866,0.974565,0.871133,0.828706,0.871133,0.828706
862,4,16,12,3e+21,0.0372759,0.0447667,0.6374,1.364,20.6053,618.158,61.8158,36,0.881138,0.730101,0.816946,0.663954,0.74858,0.763037,0.702798,0.763037,0.702798,58.725,58.725,0.947063,1.09259,0.866934,0.993599,0.794385,0.849069,0.782038,0.849069,0.782038,0.949227,1.11691,0.751887,1.01572,0.688966,0.515405,0.474716,0.515405,0.474716,0.890724,0.906261,0.722627,0.824154,0.662155,0.486901,0.448462,0.486901,0.448462,0.894192,0.962198,0.891497,0.875023,0.816893,0.857834,0.790112,0.857834,0.790112
863,4,16,13,3e+21,0.0372759,0.0572357,0.5684,1.249,25.3636,760.908,76.0907,42,0.904492,0.779487,0.820716,0.675862,0.716956,0.704748,0.623258,0.704748,0.623258,72.2862,72.2862,0.918995,0.970498,0.893717,0.84148,0.780728,0.846013,0.748189,0.846013,0.748189,0.913321,1.00546,0.981657,0.871797,0.857551,0.978934,0.86574,0.978934,0.86574,0.907372,0.935324,0.63453,0.810983,0.554309,0.308003,0.272389,0.308003,0.272389,0.893043,0.894475,0.630804,0.775564,0.551054,0.306451,0.271016,0.306451,0.271016
864,4,17,1,3e+21,0.0553168,0.003,7.114,3.358,3.09185,92.7558,27,18,0.263539,0.0542189,0.0742846,0.0536839,0.0742226,0.0677602,0.0677065,0.0677602,0.0677065,25.65,25.65,0.220276,0.00911021,0.012672,0.00902031,0.0126614,0.000228193,0.000228012,0.000228193,0.000228012,0.222245,0.00715361,0.0128086,0.00708302,0.0127979,8.47495e-05,8.46822e-05,8.47495e-05,8.46822e-05,0.213907,0.0026396,0.00691375,0.00261356,0.00690798,-0.0051614,-0.0051573,-0.0051614,-0.0051573,0.215089,0.00431759,0.00399162,0.00427499,0.00398828,-0.0124478,-0.0124379,-0.0124478,-0.0124379
865,4,17,2,3e+21,0.0553168,0.0038356,5.4398,3.343,3.18988,95.6965,27,18,0.310242,0.0768318,0.108493,0.0759254,0.108365,0.10251,0.102396,0.10251,0.102396,25.65,25.65,0.251792,0.0102513,0.0191196,0.0101304,0.019097,0.00248639,0.00248362,0.00248639,0.00248362,0.254386,0.00897638,0.0238641,0.00887048,0.0238359,0.00985303,0.00984204,0.00985303,0.00984204,0.249465,0.00910731,0.0106736,0.00899987,0.010661,-0.00748366,-0.00747532,-0.00748366,-0.00747532,0.245776,0.00563255,0.0155237,0.0055661,0.0155054,0.00127173,0.00127031,0.00127173,0.00127031
866,4,17,3,3e+21,0.0553168,0.00490394,4.2284,3.317,3.44038,103.211,27,18,0.33681,0.0913815,0.136483,0.090196,0.136266,0.135137,0.134933,0.135137,0.134933,25.65,25.65,0.27223,0.0140393,0.0284314,0.0138572,0.0283862,0.0145113,0.0144894,0.0145113,0.0144894,0.266523,0.0115007,0.0247642,0.0113515,0.0247248,0.0152772,0.0152542,0.0152772,0.0152542,0.269276,0.0126895,0.0186394,0.0125249,0.0186098,0.00701068,0.0070001,0.00701068,0.0070001,0.265247,0.011782,0.0188723,0.0116292,0.0188423,0.00685983,0.00684948,0.00685983,0.00684948
867,4,17,4,3e+21,0.0553168,0.00626986,3.3645,3.276,3.85192,115.558,27,18,0.352286,0.0949974,0.148263,0.0936644,0.147966,0.152197,0.151905,0.152197,0.151905,25.65,25.65,0.287246,0.0151817,0.0374043,0.0149687,0.0373292,0.0281132,0.0280594,0.0281132,0.0280594,0.280435,0.0101714,0.0323795,0.0100287,0.0323145,0.0265436,0.0264928,0.0265436,0.0264928,0.276557,0.00922345,0.0247433,0.00909403,0.0246936,0.0147958,0.0147675,0.0147958,0.0147675,0.278392,0.0138254,0.0254854,0.0136314,0.0254342,0.0143733,0.0143457,0.0143733,0.0143457
868,4,17,5,3e+21,0.0553168,0.00801622,2.7112,3.211,4.46265,133.88,27,18,0.379895,0.141292,0.219127,0.139365,0.218518,0.233897,0.233272,0.233897,0.233272,25.65,25.65,0.89732,0.885133,1.58767,0.873061,1.58326,1.52637,1.52229,1.52637,1.52229,0.887799,0.886818,1.55911,0.874723,1.55478,1.49599,1.49199,1.49599,1.49199,0.882506,0.879347,1.55699,0.867354,1.55266,1.49102,1.48703,1.49102,1.48703,0.885042,0.880525,1.56134,0.868516,1.55701,1.49453,1.49053,1.49453,1.49053
869,4,17,6,3e+21,0.0553168,0.010249,2.2022,3.109,5.33204,159.961,27,18,0.39799,0.147077,0.231446,0.144891,0.230562,0.2521,0.251169,0.2521,0.251169,25.65,25.65,0.888293,0.885951,1.0942,0.87278,1.09002,1.05395,1.05005,1.05395,1.05005,0.892022,0.889378,1.09582,0.876156,1.09163,1.05969,1.05578,1.05969,1.05578,0.885756,0.8892,1.09821,0.87598,1.09402,1.05928,1.05537,1.05928,1.05537,0.888473,0.890608,1.09131,0.877367,1.08715,1.05483,1.05093,1.05483,1.05093
870,4,17,7,3e+21,0.0553168,0.0131037,1.8063,2.957,6.51973,195.592,27,18,0.45571,0.194224,0.293942,0.190865,0.292262,0.32226,0.320475,0.32226,0.320475,25.65,25.65,1.08844,1.18737,0.865331,1.16684,0.860383,0.838495,0.83385,0.838495,0.83385,1.07494,1.18029,0.87355,1.15988,0.868555,0.843916,0.839241,0.843916,0.839241,1.07303,1.18017,0.875787,1.15977,0.870779,0.83166,0.827053,0.83166,0.827053,1.07693,1.18332,0.864411,1.16286,0.859469,0.825585,0.821011,0.825585,0.821011
