ID,i,j,k,SD_emb,M_BE,FWHM_pc,xi_max,contrast,R_out_as,R_cloud_as,theta_bg,theta_int,R_peak_hires,R_exc_hires,R_int_hires,R_peak_scale,R_exc_scale,R_int_scale
712,3,23,16,1.5e+21,0.590784,0.11962,1.6329,2.704,58.5147,1755.44,175.544,96,0.875154,0.811801,0.855202,1.0087,1.03349,0.984942
713,3,23,17,1.5e+21,0.590784,0.152938,1.4166,2.056,73.6308,2208.92,220.893,120,0.923092,0.86653,0.884905,0.987012,0.998484,0.978373
714,3,23,18,1.5e+21,0.590784,0.195537,1.2391,1.661,92.3977,2771.93,277.193,156,0.949863,0.900272,0.894208,0.97382,0.965228,0.903706
715,3,23,19,1.5e+21,0.590784,0.25,1.0871,1.412,116.329,3489.86,348.986,198,0.963882,0.918672,0.886572,0.974697,0.959593,0.892198
716,3,24,5,1.5e+21,0.876712,0.00801622,55.707,18.457,58.3984,1751.95,175.195,24,0.283551,0.244217,0.487279,0.75278,0.740112,0.833609
717,3,24,6,1.5e+21,0.876712,0.010249,39.7985,18.971,53.8939,1616.82,161.682,24,0.287879,0.249753,0.477322,0.848918,0.842036,0.850252
718,3,24,7,1.5e+21,0.876712,0.0131037,28.9194,19.09,49.1787,1475.36,147.536,24,0.295835,0.258334,0.469984,1.03897,1.04276,0.874977
719,3,24,8,1.5e+21,0.876712,0.0167535,20.1653,18.748,43.9324,1317.97,131.797,24,0.309626,0.272114,0.464351,1.6074,1.64338,0.945983
720,3,24,9,1.5e+21,0.876712,0.02142,13.3438,17.656,38.8154,1164.46,116.446,30,0.33383,0.295226,0.509577,-4.30952,-4.62309,0.901412
721,3,24,10,1.5e+21,0.876712,0.0273861,9.3805,16.001,35.8278,1074.83,107.484,30,0.366585,0.325817,0.509467,0.579499,0.555457,0.748057
722,3,24,11,1.5e+21,0.876712,0.0350141,6.7551,13.734,34.737,1042.11,104.211,36,0.41446,0.370073,0.546429,0.666653,0.64549,0.941197
723,3,24,12,1.5e+21,0.876712,0.0447667,5.1078,11.257,35.6158,1068.48,106.848,42,0.47657,0.427403,0.593662,0.764887,0.747628,0.741918
724,3,24,13,1.5e+21,0.876712,0.0572357,3.9586,8.737,38.4684,1154.05,115.405,48,0.556276,0.50125,0.646965,0.964844,0.966308,0.866355
725,3,24,14,1.5e+21,0.876712,0.0731778,3.1472,6.52,43.423,1302.69,130.269,60,0.648373,0.587813,0.713369,1.33912,1.40868,0.63023
726,3,24,15,1.5e+21,0.876712,0.0935603,2.5383,4.714,51.0439,1531.32,153.132,78,0.744927,0.680798,0.774308,1.22582,1.29617,1.00944
727,3,24,16,1.5e+21,0.876712,0.11962,2.092,3.428,61.4923,1844.77,184.477,96,0.829414,0.766148,0.826121,1.09107,1.1375,0.94833
728,3,24,17,1.5e+21,0.876712,0.152938,1.7825,2.541,75.8802,2276.41,227.641,120,0.890995,0.831285,0.865257,0.995045,1.01051,0.944308
729,3,24,18,1.5e+21,0.876712,0.195537,1.5416,1.955,95.1512,2854.54,285.454,156,0.931919,0.878693,0.887682,0.970418,0.962143,0.913655
730,3,24,19,1.5e+21,0.876712,0.25,1.3453,1.598,119.139,3574.18,357.418,198,0.954188,0.906619,0.893748,0.972087,0.958704,0.885181
731,3,25,7,1.5e+21,1.30103,0.0131037,47.3527,19.402,79.5187,2385.56,238.556,24,0.300629,0.264,0.482332,0.940892,0.938895,0.89104
732,3,25,8,1.5e+21,1.30103,0.0167535,32.8575,19.115,71.9835,2159.5,215.95,24,0.315637,0.279186,0.477397,1.29082,1.3077,0.955142
733,3,25,9,1.5e+21,1.30103,0.02142,22.4695,18.241,63.9594,1918.78,191.878,30,0.337208,0.300083,0.530383,2.40723,2.48978,1.10617
734,3,25,10,1.5e+21,1.30103,0.0273861,15.6582,16.892,57.1069,1713.21,171.321,30,0.366224,0.327694,0.53012,0.745698,0.732068,0.911092
735,3,25,11,1.5e+21,1.30103,0.0350141,10.7364,14.919,51.6646,1549.94,154.994,36,0.407655,0.366549,0.565191,1.01019,1.01342,0.73879
736,3,25,12,1.5e+21,1.30103,0.0447667,7.5905,12.551,49.0136,1470.41,147.041,42,0.461943,0.417008,0.599704,2.14526,2.24719,1.05653
737,3,25,13,1.5e+21,1.30103,0.0572357,5.6845,10.199,49.2448,1477.35,147.735,54,0.525956,0.47639,0.649229,0.624896,0.587859,0.775459
738,3,25,14,1.5e+21,1.30103,0.0731778,4.3583,7.883,52.2343,1567.03,156.703,60,0.604799,0.549925,0.692636,0.732079,0.697674,0.948072
739,3,25,15,1.5e+21,1.30103,0.0935603,3.452,5.926,57.9915,1739.74,173.974,78,0.690238,0.630822,0.748514,0.832502,0.806465,1.01315
740,3,25,16,1.5e+21,1.30103,0.11962,2.7723,4.326,67.2971,2018.91,201.891,96,0.779118,0.717785,0.798894,1.18432,1.24796,1.05263
741,3,25,17,1.5e+21,1.30103,0.152938,2.2732,3.172,80.5022,2415.07,241.507,120,0.851806,0.791333,0.842016,1.02486,1.0512,0.937888
742,3,25,18,1.5e+21,1.30103,0.195537,1.9413,2.368,99.3117,2979.35,297.935,156,0.905554,0.848987,0.873642,0.979216,0.981038,0.905006
743,3,25,19,1.5e+21,1.30103,0.25,1.683,1.866,122.935,3688.06,368.806,198,0.938755,0.887961,0.890559,0.965613,0.949308,0.886692
744,3,26,8,1.5e+21,1.9307,0.0167535,52.0807,19.317,114.608,3438.25,343.825,24,0.319587,0.283737,0.484108,1.09265,1.09901,0.94201
745,3,26,9,1.5e+21,1.9307,0.02142,39.8054,18.729,106.994,3209.82,320.982,30,0.336444,0.300295,0.539279,1.4327,1.45835,0.999714
746,3,26,10,1.5e+21,1.9307,0.0273861,26.0662,17.265,94.2424,2827.27,282.727,30,0.36993,0.332493,0.538233,2.86035,2.97589,1.19136
747,3,26,11,1.5e+21,1.9307,0.0350141,18.7026,15.762,84.7446,2542.34,254.234,36,0.402129,0.36299,0.574585,0.938481,0.936037,1.11282
748,3,26,12,1.5e+21,1.9307,0.0447667,12.2453,13.46,74.8628,2245.88,224.588,42,0.454161,0.411871,0.610996,1.73721,1.79826,0.891625
749,3,26,13,1.5e+21,1.9307,0.0572357,8.6799,11.269,69.8408,2095.22,209.522,54,0.509676,0.463699,0.657217,0.671631,0.642832,1.15216
750,3,26,14,1.5e+21,1.9307,0.0731778,6.2782,8.971,68.7133,2061.4,206.14,66,0.579189,0.528585,0.694817,0.790378,0.76854,1.11988
751,3,26,15,1.5e+21,1.9307,0.0935603,4.798,6.986,71.5442,2146.33,214.632,78,0.653335,0.598273,0.735623,0.879944,0.865119,1.07247
752,3,26,16,1.5e+21,1.9307,0.11962,3.7807,5.306,78.1688,2345.06,234.506,96,0.732362,0.674131,0.779935,0.93523,0.925221,0.930344
753,3,26,17,1.5e+21,1.9307,0.152938,3.0332,3.944,89.2996,2678.99,267.899,126,0.808688,0.74943,0.819977,1.13339,1.18985,0.932288
754,3,26,18,1.5e+21,1.9307,0.195537,2.494,2.937,105.793,3173.79,317.379,156,0.870687,0.812636,0.854636,0.98864,0.995251,0.895193
755,3,26,19,1.5e+21,1.9307,0.25,2.1359,2.239,128.985,3869.56,386.956,198,0.915785,0.86162,0.879867,0.967065,0.957513,0.883926
756,3,27,9,1.5e+21,2.86512,0.02142,59.1304,18.704,165.905,4977.14,497.714,30,0.342804,0.306938,0.543102,1.32897,1.34881,0.991011
757,3,27,10,1.5e+21,2.86512,0.0273861,48.3071,17.985,158.263,4747.89,474.789,30,0.359699,0.32326,0.542375,1.66556,1.70596,1.04364
758,3,27,11,1.5e+21,2.86512,0.0350141,30.2511,15.89,138.694,4160.83,416.083,36,0.407719,0.369268,0.579443,3.19177,3.34014,1.26397
759,3,27,12,1.5e+21,2.86512,0.0447667,21.0395,14.044,123.574,3707.22,370.722,42,0.45087,0.410211,0.614295,1.09543,1.1046,1.01715
760,3,27,13,1.5e+21,2.86512,0.0572357,13.9455,11.829,108.91,3267.31,326.731,54,0.506204,0.462266,0.661929,2.18899,2.30124,1.17756
761,3,27,14,1.5e+21,2.86512,0.0731778,9.8003,9.823,100.123,3003.68,300.368,66,0.563177,0.515647,0.699507,0.822745,0.805833,1.11607
762,3,27,15,1.5e+21,2.86512,0.0935603,7.1266,7.922,96.6301,2898.9,289.89,78,0.626423,0.574914,0.732619,0.928531,0.922643,1.11008
763,3,27,16,1.5e+21,2.86512,0.11962,5.3695,6.206,98.5341,2956.02,295.602,96,0.696906,0.641928,0.767711,0.973083,0.973618,1.04795
764,3,27,17,1.5e+21,2.86512,0.152938,4.1732,4.746,105.929,3177.88,317.788,126,0.768505,0.711164,0.807207,1.24098,1.31304,0.959725
765,3,27,18,1.5e+21,2.86512,0.195537,3.3231,3.576,119.386,3581.58,358.158,156,0.834873,0.777317,0.838933,1.01781,1.03391,0.894272
766,3,27,19,1.5e+21,2.86512,0.25,2.7528,2.71,140.141,4204.22,420.422,198,0.887224,0.831142,0.866432,0.979381,0.980138,0.876884
767,3,28,11,1.5e+21,4.25179,0.0350141,56.3408,16.772,230.642,6919.27,525.3,36,0.394536,0.357559,0.582089,1.74012,1.78874,1.06598
768,3,28,12,1.5e+21,4.25179,0.0447667,37.5514,14.64,207.739,6232.16,525.3,42,0.443399,0.404078,0.616462,3.61228,3.80552,1.1982
769,3,28,13,1.5e+21,4.25179,0.0572357,24.3188,12.346,181.836,5455.08,525.3,54,0.50042,0.457995,0.663673,1.23618,1.25922,1.51775
770,3,28,14,1.5e+21,4.25179,0.0731778,16.9604,10.522,162.197,4865.9,486.59,60,0.550539,0.505159,0.686352,1.73991,1.82028,0.963377
771,3,28,15,1.5e+21,4.25179,0.0935603,11.3428,8.546,145.227,4356.82,435.682,78,0.612296,0.563166,0.7298,0.897704,0.887236,0.94721
772,3,28,16,1.5e+21,4.25179,0.11962,7.9685,6.818,137.088,4112.65,411.265,102,0.677881,0.625401,0.770489,0.975968,0.975905,1.00114
773,3,28,17,1.5e+21,4.25179,0.152938,5.9768,5.419,137.237,4117.12,411.712,126,0.740985,0.686159,0.800879,1.24417,1.30517,0.944865
774,3,28,18,1.5e+21,4.25179,0.195537,4.6443,4.243,144.581,4337.44,433.744,156,0.801502,0.745442,0.829762,1.11085,1.15258,0.902962
775,3,28,19,1.5e+21,4.25179,0.25,3.6631,3.245,160.481,4814.44,481.444,198,0.857777,0.801942,0.855082,0.974889,0.973637,0.880399
776,3,29,12,1.5e+21,6.30957,0.0447667,55.0066,14.289,322.142,9664.25,525.3,42,0.461364,0.422496,0.621114,1.5085,1.54922,1.05934
777,3,29,13,1.5e+21,6.30957,0.0572357,41.6222,12.712,300.282,9008.46,525.3,54,0.49991,0.459021,0.665626,1.62472,1.68086,1.07281
778,3,29,14,1.5e+21,6.30957,0.0731778,27.5354,10.579,265.799,7973.96,525.3,66,0.556023,0.511776,0.701112,2.16382,2.2888,1.13933
779,3,29,15,1.5e+21,6.30957,0.0935603,19.7029,9.043,239.062,7171.85,525.3,78,0.601819,0.554715,0.729415,1.76599,1.86523,1.01064
780,3,29,16,1.5e+21,6.30957,0.11962,13.0436,7.32,211.757,6352.72,525.3,96,0.664322,0.614119,0.762045,1.60761,1.70862,1.00846
781,3,29,17,1.5e+21,6.30957,0.152938,9.1351,5.912,196.622,5898.67,525.3,126,0.724562,0.67211,0.797441,1.45947,1.55898,0.946504
782,3,29,18,1.5e+21,6.30957,0.195537,6.7196,4.73,192.881,5786.44,525.3,156,0.780507,0.726373,0.825283,1.4231,1.54452,0.919004
783,3,29,19,1.5e+21,6.30957,0.25,5.141,3.742,199.784,5993.51,525.3,198,0.832902,0.778485,0.850064,0.99113,0.99747,0.895773
784,3,30,14,1.5e+21,9.36329,0.0731778,45.4424,10.753,431.909,12957.3,525.3,66,0.560326,0.517453,0.704319,1.27725,1.30757,1.00603
785,3,30,15,1.5e+21,9.36329,0.0935603,34.6088,9.424,400.659,12019.8,525.3,72,0.59758,0.552314,0.719264,1.30422,1.34242,1.00715
786,3,30,16,1.5e+21,9.36329,0.11962,22.9013,7.71,353.017,10590.5,525.3,96,0.655071,0.60673,0.760758,1.31036,1.36194,0.979999
787,3,30,17,1.5e+21,9.36329,0.152938,15.0971,6.245,310.971,9329.12,525.3,126,0.714497,0.663903,0.796541,1.1835,1.22499,0.948718
788,3,30,18,1.5e+21,9.36329,0.195537,10.6025,5.123,285.254,8557.62,525.3,156,0.764619,0.712342,0.822281,1.13129,1.17112,0.9211
789,3,30,19,1.5e+21,9.36329,0.25,7.5941,4.116,273.892,8216.77,525.3,198,0.816461,0.763907,0.847904,0.977245,0.979984,0.908894
790,3,31,15,1.5e+21,13.895,0.0935603,53.1054,9.298,631.099,18933,525.3,78,0.605406,0.555072,0.719932,1.04099,1.04403,0.917593
791,3,31,16,1.5e+21,13.895,0.11962,37.0009,7.719,575.036,17251.1,525.3,96,0.659458,0.607028,0.752446,1.49636,1.56956,0.940311
792,3,31,17,1.5e+21,13.895,0.152938,25.6502,6.427,515.828,15474.8,525.3,120,0.710421,0.660668,0.792191,1.06019,1.07577,0.927956
793,3,31,18,1.5e+21,13.895,0.195537,18.4015,5.448,465.826,13974.8,525.3,150,0.755154,0.70485,0.817846,1.01869,1.02783,0.912066
794,3,31,19,1.5e+21,13.895,0.25,12.1715,4.387,416.417,12492.5,525.3,198,0.80621,0.755194,0.845709,0.968367,0.964673,0.886953
795,3,32,17,1.5e+21,20.6199,0.152938,45.3446,6.756,855.915,25677.4,525.3,114,0.695254,0.632442,0.754883,2.92775,3.25362,0.894991
796,3,32,18,1.5e+21,20.6199,0.195537,30.6989,5.532,769.407,23082.2,525.3,150,0.749797,0.682204,0.777083,1.50918,1.60935,0.856148
797,3,32,19,1.5e+21,20.6199,0.25,20.9404,4.585,686.045,20581.3,525.3,192,0.798198,0.726714,0.790939,0.962384,0.93608,0.77987
798,3,33,19,1.5e+21,30.5995,0.25,36.8295,4.776,1146.64,34399.2,525.3,186,0.784532,0.702885,0.766818,1.0068,0.986422,0.762941
799,4,8,1,3e+21,0.00158489,0.003,0.5733,1.069,1.33038,39.9111,23.9467,18,0.715077,-1.56934,-2.44359,0.651694,-1.8329,-2.71677
800,4,9,1,3e+21,0.00235195,0.003,0.7175,1.103,1.3585,40.7551,24.4531,18,0.677338,-1.06407,-2.10947,0.618284,-1.24864,-2.37535
801,4,9,2,3e+21,0.00235195,0.0038356,0.6073,1.102,1.73185,51.9557,27,18,0.757818,-1.02888,-2.2571,0.691442,-1.28956,-2.64656
802,4,9,3,3e+21,0.00235195,0.00490394,0.5175,1.101,2.21227,66.3685,27,18,0.821698,-0.714888,-1.71012,0.761656,-0.943806,-2.10534
803,4,10,1,3e+21,0.00349025,0.003,0.9008,1.153,1.39615,41.8841,25.1305,18,0.630247,-0.727583,-1.77527,0.573776,-0.866574,-2.00461
804,4,10,2,3e+21,0.00349025,0.0038356,0.7582,1.152,1.77531,53.2588,27,18,0.723378,-0.64721,-1.73552,0.66008,-0.830022,-2.05178
805,4,10,3,3e+21,0.00349025,0.00490394,0.6454,1.15,2.24623,67.3872,27,18,0.796001,-0.444981,-1.32092,0.743452,-0.567396,-1.67813
806,4,10,4,3e+21,0.00349025,0.00626986,0.562,1.148,2.77773,83.3325,27,18,0.843044,-0.310028,-1.07456,0.7916,-0.474428,-1.28363
807,4,11,1,3e+21,0.00517947,0.003,1.1553,1.226,1.41462,42.4384,25.4631,18,0.564973,-0.479332,-1.37498,0.517081,-0.565925,-1.55818
808,4,11,2,3e+21,0.00517947,0.0038356,0.9735,1.225,1.77277,53.1825,27,18,0.666482,-0.417748,-1.31253,0.616258,-0.513799,-1.578
809,4,11,3,3e+21,0.00517947,0.00490394,0.8218,1.223,2.24031,67.2092,27,18,0.753814,-0.281348,-0.993814,0.699525,-0.392954,-1.26378
810,4,11,4,3e+21,0.00517947,0.00626986,0.6996,1.219,2.83123,84.9367,27,18,0.818115,-0.176208,-0.780858,0.776352,-0.217166,-0.963761
811,4,11,5,3e+21,0.00517947,0.00801622,0.5989,1.213,3.59531,107.86,27,18,0.807057,0.224521,0.0791532,0.736099,-0.0214438,-0.149517
812,4,11,6,3e+21,0.00517947,0.010249,0.5116,1.203,4.64615,139.384,27,18,0.827077,0.348774,0.338918,11.5571,59.4417,2.0853
813,4,12,1,3e+21,0.00768625,0.003,1.4941,1.336,1.44935,43.4803,26.0882,18,0.493251,-0.319359,-1.0579,0.450095,-0.386198,-1.21503
814,4,12,2,3e+21,0.00768625,0.0038356,1.2442,1.334,1.81423,54.4271,27,18,0.604749,-0.254971,-0.920156,0.559573,-0.32223,-1.13603
815,4,12,3,3e+21,0.00768625,0.00490394,1.0424,1.33,2.28262,68.4788,27,18,0.70472,-0.166162,-0.695569,0.65828,-0.230646,-0.907873
816,4,12,4,3e+21,0.00768625,0.00626986,0.8741,1.324,2.9075,87.2248,27,18,0.785257,-0.0909992,-0.532423,0.734461,-0.197221,-0.650989
817,4,12,5,3e+21,0.00768625,0.00801622,0.7444,1.315,3.67354,110.207,27,18,0.759929,0.217888,0.162124,0.690652,0.0378637,-0.0516457
818,4,12,6,3e+21,0.00768625,0.010249,0.6317,1.3,4.73577,142.073,27,18,0.784034,0.326653,0.371112,1.9366,5.13907,7.45501
819,4,12,7,3e+21,0.00768625,0.0131037,0.5578,1.282,5.80681,174.204,27,18,0.816948,0.3749,0.445207,1.04221,1.6288,16.2141
820,4,13,1,3e+21,0.0114062,0.003,1.9422,1.499,1.52373,45.7116,27,18,0.424213,-0.203224,-0.765863,0.390529,-0.245674,-0.898801
821,4,13,2,3e+21,0.0114062,0.0038356,1.6118,1.495,1.87119,56.1353,27,18,0.534,-0.14612,-0.602791,0.492479,-0.19656,-0.750986
822,4,13,3,3e+21,0.0114062,0.00490394,1.338,1.49,2.33562,70.0688,27,18,0.642775,-0.0924205,-0.458949,0.589815,-0.17172,-0.612815
823,4,13,4,3e+21,0.0114062,0.00626986,1.1189,1.481,2.93412,88.0229,27,18,0.734683,-0.0425923,-0.348628,0.696152,-0.0835577,-0.455093
824,4,13,5,3e+21,0.0114062,0.00801622,0.9433,1.467,3.70146,111.043,27,18,0.696058,0.195962,0.194457,0.616463,0.0182185,0.00792736
825,4,13,6,3e+21,0.0114062,0.010249,0.8019,1.446,4.68508,140.552,27,18,0.721676,0.288475,0.359993,1.54108,2.87159,1.87757
826,4,13,7,3e+21,0.0114062,0.0131037,0.6893,1.415,5.91785,177.536,27,18,0.769009,0.337707,0.433153,1.00043,1.2923,1.54739
827,4,13,8,3e+21,0.0114062,0.0167535,0.5964,1.372,7.50142,225.043,27,18,0.801875,0.449878,0.555559,0.93758,1.14437,-1.08349
828,4,13,9,3e+21,0.0114062,0.02142,0.5144,1.31,9.68735,290.62,29.062,18,0.842525,0.536834,0.630716,0.879684,0.861191,0.384907
829,4,14,1,3e+21,0.0169267,0.003,2.5723,1.739,1.64754,49.4263,27,18,0.360104,-0.101589,-0.435354,0.32968,-0.132775,-0.527783
830,4,14,2,3e+21,0.0169267,0.0038356,2.1146,1.734,1.97496,59.2485,27,18,0.461927,-0.0740472,-0.356835,0.419712,-0.12114,-0.456735
831,4,14,3,3e+21,0.0169267,0.00490394,1.7414,1.726,2.41915,72.575,27,18,0.571838,-0.042864,-0.276837,0.534958,-0.0733364,-0.370868
832,4,14,4,3e+21,0.0169267,0.00626986,1.4377,1.712,3.01704,90.5116,27,18,0.656257,0.0879793,-0.0216898,0.590057,-0.0386417,-0.184647
833,4,14,5,3e+21,0.0169267,0.00801622,1.2026,1.692,3.77227,113.168,27,18,0.620096,0.169896,0.201686,0.545379,0.0349276,0.0187938
834,4,14,6,3e+21,0.0169267,0.010249,1.0093,1.659,4.77762,143.329,27,18,0.649,0.252137,0.339799,1.25574,1.76785,3.2564
835,4,14,7,3e+21,0.0169267,0.0131037,0.8589,1.612,6.03454,181.036,27,18,0.70457,0.304148,0.413136,0.917248,0.958528,2.28282
836,4,14,8,3e+21,0.0169267,0.0167535,0.7371,1.546,7.64562,229.368,27,18,0.749051,0.411687,0.523912,0.905552,0.973969,1.22046
837,4,14,9,3e+21,0.0169267,0.02142,0.6298,1.451,9.91142,297.343,29.7343,24,0.805174,0.511194,0.655035,0.867493,0.844282,0.899622
838,4,14,10,3e+21,0.0169267,0.0273861,0.5605,1.366,12.1335,364.006,36.4006,24,0.843627,0.587381,0.725432,0.92992,1.13584,0.904756
839,4,15,1,3e+21,0.0251189,0.003,3.4935,2.093,1.87142,56.1428,27,18,0.308709,-0.0366046,-0.201725,0.280726,-0.0618697,-0.26641
840,4,15,2,3e+21,0.0251189,0.0038356,2.8095,2.085,2.17419,65.2261,27,18,0.399886,-0.0257034,-0.176207,0.36753,-0.052991,-0.245466
841,4,15,3,3e+21,0.0251189,0.00490394,2.2869,2.073,2.58869,77.6608,27,18,0.502232,-0.0103321,-0.1419,0.464362,-0.046352,-0.215928
842,4,15,4,3e+21,0.0251189,0.00626986,1.8751,2.053,3.14954,94.4862,27,18,0.544755,0.143073,0.151391,0.464441,0.021219,0.0135842
843,4,15,5,3e+21,0.0251189,0.00801622,1.5471,2.022,3.90023,117.006,27,18,0.537316,0.145087,0.19559,0.457661,0.0171997,0.0397914
844,4,15,6,3e+21,0.0251189,0.010249,1.288,1.974,4.88223,146.467,27,18,0.565512,0.213526,0.305748,1.15745,1.41205,4.99892
845,4,15,7,3e+21,0.0251189,0.0131037,1.0899,1.906,6.09919,182.975,27,18,0.624376,0.263674,0.374775,0.853747,0.807194,1.20567
846,4,15,8,3e+21,0.0251189,0.0167535,0.9223,1.805,7.75573,232.672,27,18,0.681015,0.365672,0.478536,0.883357,0.910391,1.41237
847,4,15,9,3e+21,0.0251189,0.02142,0.7926,1.677,9.80546,294.163,29.4164,18,0.746532,0.461184,0.565162,0.845367,0.796493,0.773913
848,4,15,10,3e+21,0.0251189,0.0273861,0.6883,1.532,12.369,371.07,37.107,24,0.806215,0.558065,0.70348,0.907333,0.997609,0.98601
849,4,15,11,3e+21,0.0251189,0.0350141,0.5997,1.384,15.7126,471.378,47.1378,30,0.86029,0.662177,0.792761,0.891606,0.921243,0.974632
850,4,15,12,3e+21,0.0251189,0.0447667,0.5232,1.255,20.1108,603.323,60.3323,36,0.896647,0.74197,0.813187,0.891152,0.875779,0.8505
851,4,16,1,3e+21,0.0372759,0.003,4.8302,2.611,2.30327,69.098,27,18,0.276951,-0.000474381,-0.0587527,0.253858,-0.0168958,-0.102519
852,4,16,2,3e+21,0.0372759,0.0038356,3.8287,2.6,2.53281,75.984,27,18,0.350538,0.00372768,-0.057372,0.319989,-0.0228191,-0.106783
853,4,16,3,3e+21,0.0372759,0.00490394,3.0712,2.582,2.88608,86.5819,27,18,0.438818,0.0111758,-0.0474516,0.404645,-0.0223544,-0.106936
854,4,16,4,3e+21,0.0372759,0.00626986,2.4895,2.554,3.38965,101.69,27,18,0.436063,0.118266,0.160535,0.358158,0.0140131,0.032203
855,4,16,5,3e+21,0.0372759,0.00801622,2.0266,2.508,4.09965,122.989,27,18,0.453968,0.119406,0.177745,0.382567,0.019387,0.0494428
856,4,16,6,3e+21,0.0372759,0.010249,1.6697,2.438,5.04019,151.206,27,18,0.479567,0.179173,0.269255,0.996477,1.0662,1.72516
857,4,16,7,3e+21,0.0372759,0.0131037,1.3876,2.332,6.28669,188.601,27,18,0.540624,0.228584,0.33614,1.86948,2.61764,1.07477
858,4,16,8,3e+21,0.0372759,0.0167535,1.1675,2.186,7.88962,236.688,27,18,0.601096,0.315514,0.424014,0.836891,0.809039,-0.00229055
859,4,16,9,3e+21,0.0372759,0.02142,0.9936,1.997,9.93746,298.124,29.8124,24,0.678958,0.415834,0.569061,1.0328,1.17937,0.884391
860,4,16,10,3e+21,0.0372759,0.0273861,0.8527,1.777,12.5839,377.518,37.7518,24,0.757158,0.524151,0.670903,0.887105,0.920004,0.994506
861,4,16,11,3e+21,0.0372759,0.0350141,0.7376,1.557,15.9825,479.476,47.9476,30,0.828976,0.636305,0.777539,0.878137,0.868204,0.799408
862,4,16,12,3e+21,0.0372759,0.0447667,0.6374,1.364,20.6053,618.158,61.8158,36,0.881138,0.730101,0.816946,0.947486,1.09419,0.867015
863,4,16,13,3e+21,0.0372759,0.0572357,0.5684,1.249,25.3636,760.908,76.0907,42,0.904492,0.779487,0.820716,0.919126,0.974269,0.90724
864,4,17,1,3e+21,0.0553168,0.003,7.114,3.358,3.09185,92.7558,27,18,0.263539,0.0542189,0.0742846,0.220186,0.00908062,0.0126141
865,4,17,2,3e+21,0.0553168,0.0038356,5.4398,3.343,3.18988,95.6965,27,18,0.310242,0.0768318,0.108493,0.251697,0.00955444,0.0182712
866,4,17,3,3e+21,0.0553168,0.00490394,4.2284,3.317,3.44038,103.211,27,18,0.33681,0.0913815,0.136483,0.272148,0.0136564,0.0292599
867,4,17,4,3e+21,0.0553168,0.00626986,3.3645,3.276,3.85192,115.558,27,18,0.352286,0.0949974,0.148263,0.287146,0.0151327,0.0387202
868,4,17,5,3e+21,0.0553168,0.00801622,2.7112,3.211,4.46265,133.88,27,18,0.379895,0.141292,0.219127,0.897273,0.885132,1.58757
869,4,17,6,3e+21,0.0553168,0.010249,2.2022,3.109,5.33204,159.961,27,18,0.39799,0.147077,0.231446,0.888347,0.885941,1.09418
870,4,17,7,3e+21,0.0553168,0.0131037,1.8063,2.957,6.51973,195.592,27,18,0.45571,0.194224,0.293942,1.0885,1.18788,0.865848
871,4,17,8,3e+21,0.0553168,0.0167535,1.4979,2.74,8.09835,242.95,27,18,0.516372,0.268711,0.369571,0.792045,0.751108,0.796402
872,4,17,9,3e+21,0.0553168,0.02142,1.2568,2.458,10.161,304.829,30.4829,24,0.602762,0.36857,0.519959,0.929395,0.966654,1.04362
873,4,17,10,3e+21,0.0553168,0.0273861,1.072,2.143,12.7311,381.933,38.1933,24,0.692589,0.477353,0.625487,0.869917,0.87572,0.925323
874,4,17,11,3e+21,0.0553168,0.0350141,0.9154,1.812,16.232,486.962,48.6961,30,0.786071,0.600828,0.747213,0.859647,0.824089,0.705072
875,4,17,12,3e+21,0.0553168,0.0447667,0.7948,1.549,20.4849,614.547,61.4547,36,0.852264,0.69962,0.803668,0.927681,0.967021,0.992937
876,4,17,13,3e+21,0.0553168,0.0572357,0.6952,1.358,25.8428,775.284,77.5284,42,0.891015,0.766509,0.825998,0.910296,0.897567,0.761612
877,4,17,14,3e+21,0.0553168,0.0731778,0.607,1.224,33.032,990.96,99.096,54,0.91263,0.811859,0.816338,0.906236,0.906011,0.86682
878,4,17,15,3e+21,0.0553168,0.0935603,0.5355,1.142,41.73,1251.9,125.19,72,0.921606,0.826531,0.751795,0.968398,1.40943,0.433196
879,4,18,1,3e+21,0.0820891,0.003,11.1048,4.387,4.60104,138.031,27,18,0.232047,0.0784971,0.136087,0.508154,0.426391,0.61495
880,4,18,2,3e+21,0.0820891,0.0038356,8.1462,4.378,4.43608,133.082,27,18,0.258251,0.0873037,0.147833,0.642665,0.571971,1.22694
881,4,18,3,3e+21,0.0820891,0.00490394,6.0754,4.347,4.46546,133.964,27,18,0.282206,0.10075,0.167022,0.698996,0.636486,1.02335
882,4,18,4,3e+21,0.0820891,0.00626986,4.702,4.292,4.70081,141.025,27,18,0.296644,0.111483,0.183175,0.718205,0.668955,0.858128
883,4,18,5,3e+21,0.0820891,0.00801622,3.7013,4.201,5.16738,155.021,27,18,0.308643,0.116955,0.191619,0.730813,0.68227,0.718216
884,4,18,6,3e+21,0.0820891,0.010249,2.9579,4.058,5.90427,177.128,27,18,0.332299,0.123071,0.201231,0.740221,0.686097,1.29172
885,4,18,7,3e+21,0.0820891,0.0131037,2.3866,3.84,6.98838,209.651,27,18,0.391617,0.198205,0.294599,0.696299,0.627348,0.351993
