node_key,M_BE_Msun,M_reported_Msun,M_corrected_3axis_Msun,M_corrected_4axis_Msun,theta_BE_arcsec,bounded_3axis,bounded_4axis
413008,1.37358,1.0855726109669925,1.5679243695194716,1.4279307243077364,70.73,0,0
413009,1.37331,0.9855513933391318,1.494647450177354,1.3979864513176175,91.59,0,0
414005,2.10898,0.7210793440688023,0.9980247437617237,1.3121547431976264,136.05,0,0
414006,2.10891,1.1884446021061477,1.6098694364633328,2.080000990786112,116.26,0,0
414007,2.10869,1.436168058921864,2.022791113039187,2.3034828021718075,99.15,0,0
414008,2.10827,1.5074229567173048,2.190399519256159,2.2619304790752075,96.12,0,0
414009,2.10801,1.3827714143237861,2.0534970873708205,2.1704803915641464,110.70,0,0
415006,3.23774,1.2290684509797374,1.6527865988535093,3.3133168790329184,199.49,0,0
415007,3.23848,1.7189612281871343,2.2681516590644946,4.441170040864756,168.91,0,0
415008,3.23808,1.9028099536596974,2.731317953937866,3.7246522054198827,147.47,0,0
415009,3.23843,1.8741247519464772,2.7289911727917033,3.515811644681924,147.83,0,0
416007,4.97146,1.2255822153965588,1.571820383436308,4.760983914381589,293.15,0,0
416008,4.97202,1.6949272611948802,2.418168155425825,4.798535119815611,250.80,0,0
416009,4.97013,2.1570744048055226,3.1194858159282277,5.558280356615764,222.15,0,0
416010,4.97246,2.2047549515277254,3.200542948154138,5.908454155557705,229.18,0,0
417010,7.63142,1.9476264112460777,2.758044019369768,6.516646886752941,337.08,0,0
506004,0.0682222,0.0674389412496845,0.08976043647177591,0.06713331111849331,7.05,0,0
506005,0.0682413,0.06231702292255291,0.08181777636032501,0.06454356373482675,10.65,0,0
507004,0.104775,0.09781613418805873,0.12270210702151693,0.09946755220036788,7.99,0,0
507005,0.104721,0.0994847511151102,0.14040004567187198,0.10476348923897102,11.38,0,0
508001,0.160942,0.15803911453342334,0.19790930616256275,0.16584744380019067,10.89,0,0
508002,0.160994,0.15376567183982578,0.20074788403555893,0.15814992417382695,9.31,0,0
508003,0.160977,0.1657572870180087,0.21303532138854037,0.17076917884920553,8.75,0,0
508004,0.160967,0.15984772049093868,0.21007825407979636,0.1655635647036255,9.75,0,0
508005,0.16098,0.14352386858150146,0.1889358341665542,0.1530105916098128,12.70,0,0
508006,0.160969,0.13599539183546533,0.18281190520949459,0.15131602235053385,18.33,0,0
509001,0.247195,0.2121729181127177,0.2649415552588978,0.24047360734360904,18.54,0,0
509002,0.247089,0.22814952632691016,0.2765976968736862,0.25657955477842553,16.10,0,0
509003,0.247083,0.239799936142033,0.310620902528156,0.2596833364585319,13.72,0,0
509004,0.247048,0.24994701136698744,0.34506844806166087,0.26963660461811195,13.23,0,0
509005,0.246984,0.2265455611092614,0.32005208502054183,0.24941575891791465,15.27,0,0
509006,0.247161,0.20937595711699103,0.289162497266801,0.23717706866400004,20.27,0,0
510002,0.37946,0.3256783430922637,0.45059791657030146,0.38234509815325196,27.59,0,0
510003,0.379448,0.33356370542168806,0.39045190286211634,0.3767359117196781,23.65,0,0
510004,0.379482,0.32074945124760484,0.43845739419527724,0.3629126969450224,20.29,0,0
510005,0.379372,0.36117571156428685,0.5129590808316444,0.4126884437105637,20.23,0,0
510006,0.37948,0.32261033605510103,0.43326706242171215,0.36997024705751086,23.97,0,0
510007,0.379524,0.31832689657977686,0.5132212122638129,0.38994634845488313,32.59,0,0
511003,0.582657,0.4940981611101994,0.5481609099288801,0.6089228058530981,40.52,0,0
511004,0.582713,0.5533564259924134,0.7638567919420018,0.6783425562064149,34.45,0,0
511005,0.582409,0.47970704720875573,0.638666796177208,0.5635186072413868,30.26,0,0
511006,0.582561,0.4852451894017817,0.6625694644539009,0.576079203556732,31.23,0,0
511007,0.582548,0.49281286977338534,0.7007431678409041,0.6076351977259178,38.08,0,0
512004,0.894393,0.5945785223403334,0.6401650986608252,0.8299861318908434,59.46,0,0
512005,0.894592,0.8551855283859465,1.1105159105547386,1.1417248692580089,50.77,0,0
512006,0.894248,0.7298892681656451,0.9754561034090391,0.9274174439273968,45.57,0,0
512007,0.894364,0.6982690777168351,0.9644261271170572,0.9017592325485935,48.44,0,0
512008,0.89456,0.6377380107614768,0.8607948308991636,0.8891796481479303,60.23,0,0
513004,1.3732,0.5972647870363333,0.7941368457162531,1.1259411059177729,96.94,0,0
513005,1.37355,0.7943596486650062,1.097175797251175,1.3687627128544082,87.24,0,0
513006,1.37312,0.9447842316224258,1.1416167092353053,1.5712884945921877,74.86,0,0
513007,1.37364,1.004819886557367,1.306011683286745,1.5493415553157568,69.26,0,0
513008,1.3728,0.936302468237015,1.2888901475856833,1.4671842957015873,75.62,0,0
514006,2.10891,0.8632904426526498,1.0808955437868957,2.133777073165353,127.65,0,0
514007,2.1088,1.122136457414939,1.4626478024788059,2.464049827550539,110.96,0,0
514008,2.10889,1.171234652751048,1.6516759900080338,2.398856838655228,105.97,0,0
515008,3.23789,0.9353283581470231,1.2316489789057405,2.404686771730266,167.21,0,0
607004,0.104757,0.11491671446703651,0.1370509930557773,0.10634035183651827,8.18,0,0
608001,0.160965,0.18511445117522723,0.22225320207840782,0.17826141561067751,11.10,0,0
608002,0.160963,0.17489867939778528,0.2172970259931929,0.16424154423039136,9.59,0,0
608003,0.160914,0.18851170401439443,0.22920871703967663,0.1789247487489885,9.10,0,0
608004,0.160882,0.17412774875572126,0.2162717393525606,0.1653952961863868,10.14,0,0
608005,0.160879,0.14930008852430018,0.19988620333229687,0.14593470244343051,13.06,0,0
609001,0.247111,0.23079652230412134,0.29042801761706527,0.2567916796135917,18.82,0,0
609002,0.247134,0.23071633241054643,0.28686675925878086,0.25146483916258106,16.54,0,0
609003,0.247154,0.26808107613028126,0.3345210062676766,0.27392276914136665,14.38,0,0
609004,0.24707,0.24499296665366765,0.33706021138060627,0.24778469853090027,13.91,0,0
609005,0.247006,0.2492190176861079,0.33049494689422615,0.258230194703606,15.86,0,0
610002,0.379475,0.2993791583882105,0.35010170595530465,0.3674802969174496,28.45,0,0
610003,0.379461,0.3638357580491949,0.4234791933074077,0.4236837037197012,24.61,0,0
610004,0.379402,0.3298695423150312,0.41208876428918917,0.37873557600765934,21.55,0,0
610005,0.3795,0.341663026866296,0.47535230062409234,0.3875585043492866,21.45,0,0
610006,0.379301,0.3120086254212662,0.39779815998984325,0.3648234430220021,25.05,0,0
611003,0.582553,0.3680680196326398,0.4521706280699949,0.5207062667357292,42.05,0,0
611004,0.582566,0.47579848456775814,0.565798589414487,0.6449834983558315,36.74,0,0
611005,0.582363,0.5280163358320733,0.6328550290642792,0.6864019571692406,32.60,0,0
611006,0.582514,0.4543938800598449,0.582560419079229,0.5930484503832779,33.11,0,0
612004,0.894423,0.599428765171999,0.6648833633736925,1.05805068005813,62.66,0,0
612005,0.894366,0.5241498611270452,0.6605709011522872,0.8407464876486711,55.03,0,0
612006,0.894221,0.5853117624782542,0.7123935191349917,0.8966021796046623,49.40,0,0
613006,1.37366,0.759756111626054,0.92286578323052,1.6398117547959346,82.61,0,0
613007,1.37356,0.6365028539743401,0.7619664270256399,1.1755086180217404,75.32,0,0
